,6.9,9.8,11.8,12.0,13.9,14.8,15.6,16.7,18.1,18.4,18.7,19.7,20.5,20.9,22.1,22.2,23.2,23.4,24.2,25.2,25.7,27.1,29.8,30.4,31.6,33.8,35.3,40.7,43.2,46.2,47.4,52.5,61.9,67.9,78.4,83.6,86.6,87.8
0,-0.211287856,-0.211288796,-0.174738191,-0.211287548,-0.42971986,-0.14195372,-0.211289631,-0.17473793,-0.14195499,-0.211288452,-0.171243951,-0.36548181,-0.159115447,4.549718907,-0.211287062,-0.174738398,-0.211289305,-0.141954143,-0.365494738,-0.338120605,-0.141954461,-0.211289232,-0.401400407,-0.22983585,-0.192008554,-0.244913465,-0.300193551,-0.213444633,-0.213437106,-0.149234803,-0.194028895,-0.174738931,-0.005062751,-0.194653639,-0.149239584,-0.121435482,-0.25809431,-0.225515082
1,-0.211287856,-0.211288796,-0.174738191,-0.211287548,-0.42971986,-0.14195372,-0.211289631,-0.17473793,-0.14195499,-0.211288452,-0.171243951,-0.36548181,-0.159115447,-0.611745834,-0.211287062,-0.174738398,-0.211289305,-0.141954143,-0.365494738,-0.338120605,-0.141954461,-0.211289232,6.233627725,-0.22983585,-0.192008554,-0.244913465,-0.300193551,-0.213444633,-0.213437106,-0.149234803,-0.194028895,-0.174738931,-0.005062751,-0.194653639,-0.149239584,-0.121435482,-0.25809431,-0.225515082
2,-0.211287856,-0.211288796,-0.174738191,-0.211287548,4.804791743,-0.14195372,-0.211289631,-0.17473793,-0.14195499,-0.211288452,-0.171243951,-0.36548181,-0.159115447,-0.611745834,-0.211287062,-0.174738398,-0.211289305,-0.141954143,-0.365494738,-0.338120605,-0.141954461,-0.211289232,-0.401400407,-0.22983585,-0.192008554,-0.244913465,-0.300193551,-0.213444633,-0.213437106,-0.149234803,-0.194028895,-0.174738931,-0.830771549,-0.194653639,-0.149239584,-0.121435482,-0.25809431,-0.225515082
3,-0.211287856,-0.211288796,-0.174738191,-0.211287548,-0.42971986,-0.14195372,-0.211289631,-0.17473793,-0.14195499,-0.211288452,-0.171243951,-0.36548181,-0.159115447,-0.611745834,-0.211287062,-0.174738398,-0.211289305,-0.141954143,5.231298852,-0.338120605,-0.141954461,-0.211289232,-0.401400407,-0.22983585,-0.192008554,-0.244913465,-0.300193551,-0.213444633,-0.213437106,-0.149234803,-0.194028895,-0.174738931,-0.824214792,-0.194653639,-0.149239584,-0.121435482,-0.25809431,-0.225515082
4,-0.211287856,-0.211288796,-0.174738191,-0.211287548,-0.42971986,-0.14195372,-0.211289631,-0.17473793,-0.14195499,-0.211288452,-0.171243951,5.231488073,-0.159115447,-0.611745834,-0.211287062,-0.174738398,-0.211289305,-0.141954143,-0.365494738,-0.338120605,-0.141954461,-0.211289232,-0.401400407,-0.22983585,-0.192008554,-0.244913465,-0.300193551,-0.213444633,-0.213437106,-0.149234803,5.92312775,-0.174738931,-0.830771549,-0.194653639,-0.149239584,-0.121435482,-0.25809431,-0.225515082
5,-0.211287856,-0.211288796,-0.174738191,-0.211287548,4.88331819,-0.14195372,-0.211289631,-0.17473793,-0.14195499,-0.211288452,-0.171243951,-0.36548181,-0.159115447,-0.611745834,-0.211287062,-0.174738398,-0.211289305,-0.141954143,-0.365494738,-0.338120605,-0.141954461,-0.211289232,-0.401400407,-0.22983585,-0.192008554,-0.244913465,-0.300193551,-0.213444633,-0.213437106,-0.149234803,-0.194028895,-0.174738931,0.827403929,-0.194653639,-0.149239584,-0.121435482,-0.25809431,-0.225515082
6,-0.211287856,-0.211288796,-0.174738191,-0.211287548,-0.42971986,-0.14195372,-0.211289631,-0.17473793,-0.14195499,-0.211288452,-0.171243951,-0.36548181,-0.159115447,-0.611745834,-0.211287062,-0.174738398,-0.211289305,-0.141954143,5.315679464,-0.338120605,-0.141954461,-0.211289232,-0.401400407,-0.22983585,-0.192008554,-0.244913465,-0.300193551,-0.213444633,-0.213437106,-0.149234803,-0.194028895,-0.174738931,0.834041137,-0.194653639,-0.149239584,-0.121435482,-0.25809431,-0.225515082
7,-0.211287856,-0.211288796,-0.174738191,-0.211287548,-0.42971986,-0.14195372,-0.211289631,-0.17473793,-0.14195499,-0.211288452,-0.171243951,5.315788856,-0.159115447,-0.611745834,-0.211287062,-0.174738398,-0.211289305,-0.141954143,-0.365494738,-0.338120605,-0.141954461,-0.211289232,-0.401400407,-0.22983585,-0.192008554,-0.244913465,-0.300193551,-0.213444633,-0.213437106,-0.149234803,6.016958456,-0.174738931,0.827403929,-0.194653639,-0.149239584,-0.121435482,-0.25809431,-0.225515082
8,-0.211287856,-0.211288796,-0.174738191,-0.211287548,-0.42971986,-0.14195372,-0.211289631,-0.17473793,-0.14195499,-0.211288452,-0.171243951,-0.36548181,-0.159115447,0.664096554,-0.211287062,-0.174738398,-0.211289305,-0.141954143,-0.365494738,-0.338120605,-0.141954461,-0.211289232,-0.401400407,-0.22983585,1.944218564,-0.244913465,-0.300193551,-0.213444633,-0.213437106,-0.149234803,-0.194028895,-0.174738931,-1.241152079,-0.194653639,-0.149239584,-0.121435482,2.883738823,-0.225515082
